id_gostei;fk_publicacao;fk_usuario
9933;43;722
9934;43;730
9935;43;733
9936;43;736
9937;43;740
9938;43;742
9939;43;745
9940;43;749
9941;43;756
9942;43;757
9943;43;759
9944;43;766
9945;43;769
9946;43;774
9947;43;785
9948;43;790
9949;43;798
9950;43;800
9951;43;802
9952;43;811
9953;43;812
9954;43;820
9955;43;821
9956;43;825
9957;43;826
9958;43;827
9959;43;828
9960;43;832
9961;43;833
9962;43;841
9963;43;849
9964;43;860
9965;43;864
9966;43;875
9967;43;881
9968;43;883
9969;43;890
9970;43;899
9971;43;902
9972;43;910
9973;43;913
9974;43;931
9975;43;932
9976;43;938
9977;43;940
9978;43;951
9979;43;953
9980;43;959
9981;43;973
9982;43;976
9983;43;984
9984;43;987
9985;43;992
9986;43;1017
9987;43;1018
9988;43;1019
9989;43;1020
9990;43;1021
9991;43;1022
9992;43;1028
9993;43;1029
9994;43;1030
9995;43;1038
9996;43;1040
9997;43;1042
9998;43;1047
9999;43;1057
10000;43;1060
10001;43;1063
10002;43;1067
10003;43;1074
10004;43;1075
10005;43;1081
10006;43;1082
10007;43;1089
10008;43;1092
10009;43;1093
10010;43;1096
10011;43;1109
10012;43;1110
10013;43;1114
10014;43;1116
10015;43;1121
10016;43;1124
10017;43;1126
10018;43;1135
10019;43;1143
10020;43;1151
10021;43;1156
10022;43;1160
10023;43;1170
10024;43;1171
10025;43;1178
10026;44;2
10027;44;12
10028;44;18
10029;44;22
10030;44;24
10031;44;25
10032;44;26
10033;44;28
10034;44;32
10035;44;40
10036;44;45
10037;44;52
10038;44;57
10039;44;62
10040;44;64
10041;44;67
10042;44;70
10043;44;74
10044;44;75
10045;44;82
10046;44;88
10047;44;94
10048;44;95
10049;44;129
10050;44;132
10051;44;144
10052;44;145
10053;44;153
10054;44;154
10055;44;159
10056;44;163
10057;44;169
10058;44;181
10059;44;183
10060;44;185
10061;44;198
10062;44;206
10063;44;208
10064;44;210
10065;44;213
10066;44;215
10067;44;217
10068;44;221
10069;44;231
10070;44;232
10071;44;233
10072;44;235
10073;44;238
10074;44;258
10075;44;261
10076;44;262
10077;44;263
10078;44;264
10079;44;266
10080;44;269
10081;44;276
10082;44;282
10083;44;306
10084;44;314
10085;44;316
10086;44;317
10087;44;324
10088;44;338
10089;44;349
10090;44;351
10091;44;356
10092;44;360
10093;44;362
10094;44;370
10095;44;374
10096;44;376
10097;44;380
10098;44;391
10099;44;393
10100;44;398
10101;44;399
10102;44;401
10103;44;407
10104;44;410
10105;44;411
10106;44;413
10107;44;416
10108;44;418
10109;44;424
10110;44;429
10111;44;430
10112;44;431
10113;44;447
10114;44;452
10115;44;453
10116;44;462
10117;44;466
10118;44;469
10119;44;470
10120;44;471
10121;44;480
10122;44;482
10123;44;483
10124;44;488
10125;44;491
10126;44;492
10127;44;494
10128;44;496
10129;44;499
10130;44;506
10131;44;521
10132;44;522
10133;44;523
10134;44;525
10135;44;526
10136;44;539
10137;44;554
10138;44;560
10139;44;566
10140;44;567
10141;44;577
10142;44;578
10143;44;589
10144;44;591
10145;44;598
10146;44;599
10147;44;600
10148;44;602
10149;44;606
10150;44;628
10151;44;636
10152;44;637
10153;44;644
10154;44;645
10155;44;649
10156;44;650
10157;44;651
10158;44;654
10159;44;666
10160;44;671
10161;44;674
10162;44;675
10163;44;677
10164;44;679
10165;44;683
10166;44;685
10167;44;687
10168;44;689
10169;44;691
10170;44;692
10171;44;697
10172;44;712
10173;44;715
10174;44;717
10175;44;728
10176;44;735
10177;44;739
10178;44;742
10179;44;744
10180;44;754
10181;44;760
10182;44;762
10183;44;766
10184;44;767
10185;44;768
10186;44;771
10187;44;781
10188;44;786
10189;44;787
10190;44;790
10191;44;791
10192;44;792
10193;44;796
10194;44;804
10195;44;805
10196;44;806
10197;44;807
10198;44;808
10199;44;827
10200;44;845
10201;44;851
10202;44;853
10203;44;859
10204;44;861
10205;44;865
10206;44;869
10207;44;874
10208;44;882
10209;44;891
10210;44;897
10211;44;906
10212;44;911
10213;44;912
10214;44;920
10215;44;929
10216;44;936
10217;44;939
10218;44;943
10219;44;952
10220;44;953
10221;44;957
10222;44;959
10223;44;960
10224;44;962
10225;44;965
10226;44;968
10227;44;972
10228;44;975
10229;44;976
10230;44;984
10231;44;989
10232;44;993
10233;44;994
10234;44;997
10235;44;998
10236;44;999
10237;44;1007
10238;44;1008
10239;44;1014
10240;44;1024
10241;44;1026
10242;44;1033
10243;44;1035
10244;44;1038
10245;44;1045
10246;44;1057
10247;44;1061
10248;44;1063
10249;44;1065
10250;44;1066
10251;44;1069
10252;44;1070
10253;44;1071
10254;44;1072
10255;44;1084
10256;44;1085
10257;44;1088
10258;44;1089
10259;44;1101
10260;44;1109
10261;44;1110
10262;44;1114
10263;44;1117
10264;44;1123
10265;44;1127
10266;44;1129
10267;44;1141
10268;44;1143
10269;44;1145
10270;44;1149
10271;44;1151
10272;44;1160
10273;45;8
10274;45;9
10275;45;13
10276;45;16
10277;45;18
10278;45;20
10279;45;21
10280;45;24
10281;45;33
10282;45;35
10283;45;38
10284;45;47
10285;45;50
10286;45;52
10287;45;55
10288;45;56
10289;45;69
10290;45;72
10291;45;76
10292;45;84
10293;45;103
10294;45;104
10295;45;106
10296;45;108
10297;45;118
10298;45;126
10299;45;128
10300;45;134
10301;45;135
10302;45;136
10303;45;138
10304;45;142
10305;45;146
10306;45;147
10307;45;153
10308;45;159
10309;45;161
10310;45;163
10311;45;164
10312;45;167
10313;45;173
10314;45;185
10315;45;195
10316;45;199
10317;45;202
10318;45;211
10319;45;219
10320;45;220
10321;45;223
10322;45;224
10323;45;242
10324;45;243
10325;45;256
10326;45;259
10327;45;261
10328;45;271
10329;45;272
10330;45;274
10331;45;281
10332;45;282
10333;45;286
10334;45;287
10335;45;303
10336;45;305
10337;45;311
10338;45;315
10339;45;325
10340;45;329
10341;45;339
10342;45;347
10343;45;351
10344;45;357
10345;45;358
10346;45;359
10347;45;360
10348;45;368
10349;45;370
10350;45;371
10351;45;378
10352;45;384
10353;45;389
10354;45;390
10355;45;391
10356;45;392
10357;45;395
10358;45;399
10359;45;422
10360;45;423
10361;45;428
10362;45;429
10363;45;430
10364;45;437
10365;45;460
10366;45;478
10367;45;486
10368;45;489
10369;45;504
10370;45;506
10371;45;507
10372;45;520
10373;45;521
10374;45;529
10375;45;531
10376;45;532
10377;45;539
10378;45;545
10379;45;546
10380;45;548
10381;45;552
10382;45;559
10383;45;571
10384;45;574
10385;45;578
10386;45;579
10387;45;581
10388;45;587
10389;45;612
10390;45;613
10391;45;615
10392;45;617
10393;45;618
10394;45;623
10395;45;636
10396;45;646
10397;45;648
10398;45;654
10399;45;662
10400;45;674
10401;45;676
10402;45;682
10403;45;692
10404;45;697
10405;45;707
10406;45;708
10407;45;709
10408;45;714
10409;45;722
10410;45;723
10411;45;736
10412;45;737
10413;45;750
10414;45;751
10415;45;752
10416;45;759
10417;45;769
10418;45;775
10419;45;787
10420;45;790
10421;45;792
10422;45;796
10423;45;810
10424;45;811
10425;45;812
10426;45;814
10427;45;819
10428;45;827
10429;45;830
10430;45;835
10431;45;848
10432;45;858
10433;45;859
10434;45;861
10435;45;863
10436;45;865
10437;45;866
10438;45;880
10439;45;884
10440;45;885
10441;45;891
10442;45;894
10443;45;896
10444;45;901
10445;45;903
10446;45;923
10447;45;924
10448;45;926
10449;45;930
10450;45;944
10451;45;948
10452;45;952
10453;45;957
10454;45;970
10455;45;972
10456;45;973
10457;45;996
10458;45;998
10459;45;1006
10460;45;1008
10461;45;1017
10462;45;1025
10463;45;1026
10464;45;1035
10465;45;1043
10466;45;1047
10467;45;1054
10468;45;1055
10469;45;1057
10470;45;1058
10471;45;1060
10472;45;1065
10473;45;1074
10474;45;1092
10475;45;1097
10476;45;1104
10477;45;1108
10478;45;1109
10479;45;1116
10480;45;1129
10481;45;1132
10482;45;1137
10483;45;1138
10484;45;1142
10485;45;1146
10486;45;1150
10487;45;1171
10488;45;1175
10489;46;8
10490;46;11
10491;46;14
10492;46;22
10493;46;26
10494;46;27
10495;46;29
10496;46;30
10497;46;32
10498;46;34
10499;46;37
10500;46;44
10501;46;51
10502;46;55
10503;46;58
10504;46;60
10505;46;65
10506;46;69
10507;46;70
10508;46;81
10509;46;83
10510;46;87
10511;46;94
10512;46;96
10513;46;99
10514;46;109
10515;46;113
10516;46;117
10517;46;118
10518;46;125
10519;46;141
10520;46;143
10521;46;148
10522;46;149
10523;46;160
10524;46;176
10525;46;177
10526;46;179
10527;46;180
10528;46;191
10529;46;204
10530;46;213
10531;46;214
10532;46;218
10533;46;221
10534;46;230
10535;46;236
10536;46;241
10537;46;252
10538;46;254
10539;46;255
10540;46;256
10541;46;260
10542;46;261
10543;46;265
10544;46;266
10545;46;267
10546;46;268
10547;46;272
10548;46;273
10549;46;283
10550;46;284
10551;46;285
10552;46;289
10553;46;296
10554;46;302
10555;46;311
10556;46;313
10557;46;317
10558;46;318
10559;46;321
10560;46;329
10561;46;331
10562;46;332
10563;46;347
10564;46;349
10565;46;352
10566;46;355
10567;46;365
10568;46;366
10569;46;374
10570;46;378
10571;46;392
10572;46;393
10573;46;395
10574;46;398
10575;46;405
10576;46;406
10577;46;416
10578;46;418
10579;46;424
10580;46;427
10581;46;433
10582;46;437
10583;46;443
10584;46;451
10585;46;454
10586;46;456
10587;46;461
10588;46;469
10589;46;474
10590;46;477
10591;46;485
10592;46;486
10593;46;487
10594;46;491
10595;46;496
10596;46;509
10597;46;513
10598;46;521
10599;46;524
10600;46;525
10601;46;529
10602;46;531
10603;46;532
10604;46;533
10605;46;540
10606;46;543
10607;46;544
10608;46;546
10609;46;549
10610;46;551
10611;46;554
10612;46;555
10613;46;557
10614;46;561
10615;46;567
10616;46;568
10617;46;569
10618;46;571
10619;46;576
10620;46;580
10621;46;594
10622;46;597
10623;46;602
10624;46;619
10625;46;624
10626;46;636
10627;46;639
10628;46;641
10629;46;650
10630;46;658
10631;46;660
10632;46;677
10633;46;678
10634;46;687
10635;46;700
10636;46;702
10637;46;706
10638;46;707
10639;46;712
10640;46;719
10641;46;720
10642;46;723
10643;46;746
10644;46;749
10645;46;753
10646;46;754
10647;46;758
10648;46;769
10649;46;770
10650;46;774
10651;46;777
10652;46;791
10653;46;802
10654;46;807
10655;46;811
10656;46;814
10657;46;818
10658;46;822
10659;46;823
10660;46;826
10661;46;843
10662;46;846
10663;46;847
10664;46;851
10665;46;853
10666;46;855
10667;46;860
10668;46;863
10669;46;867
10670;46;869
10671;46;878
10672;46;880
10673;46;889
10674;46;892
10675;46;896
10676;46;897
10677;46;898
10678;46;904
10679;46;905
10680;46;909
10681;46;914
10682;46;915
10683;46;933
10684;46;935
10685;46;943
10686;46;944
10687;46;945
10688;46;946
10689;46;947
10690;46;949
10691;46;956
10692;46;961
10693;46;967
10694;46;968
10695;46;980
10696;46;981
10697;46;987
10698;46;993
10699;46;996
10700;46;998
10701;46;1004
10702;46;1005
10703;46;1010
10704;46;1013
10705;46;1035
10706;46;1039
10707;46;1040
10708;46;1043
10709;46;1047
10710;46;1051
10711;46;1056
10712;46;1062
10713;46;1066
10714;46;1076
10715;46;1078
10716;46;1092
10717;46;1113
10718;46;1114
10719;46;1122
10720;46;1123
10721;46;1125
10722;46;1130
10723;46;1138
10724;46;1141
10725;46;1142
10726;46;1143
10727;46;1145
10728;46;1165
10729;46;1172
10730;47;2
10731;47;7
10732;47;19
10733;47;26
10734;47;28
10735;47;31
10736;47;37
10737;47;49
10738;47;51
10739;47;53
10740;47;54
10741;47;56
10742;47;58
10743;47;60
10744;47;67
10745;47;80
10746;47;83
10747;47;87
10748;47;94
10749;47;98
10750;47;102
10751;47;108
10752;47;111
10753;47;130
10754;47;131
10755;47;134
10756;47;135
10757;47;138
10758;47;139
10759;47;143
10760;47;147
10761;47;148
10762;47;160
10763;47;162
10764;47;163
10765;47;169
10766;47;170
10767;47;172
10768;47;173
10769;47;178
10770;47;179
10771;47;184
10772;47;197
10773;47;198
10774;47;199
10775;47;207
10776;47;208
10777;47;209
10778;47;213
10779;47;216
10780;47;221
10781;47;222
10782;47;231
10783;47;238
10784;47;248
10785;47;258
10786;47;261
10787;47;264
10788;47;267
10789;47;268
10790;47;269
10791;47;272
10792;47;282
10793;47;285
10794;47;286
10795;47;287
10796;47;292
10797;47;296
10798;47;299
10799;47;304
10800;47;306
10801;47;310
10802;47;326
10803;47;329
10804;47;339
10805;47;342
10806;47;344
10807;47;352
10808;47;360
10809;47;363
10810;47;367
10811;47;368
10812;47;369
10813;47;371
10814;47;377
10815;47;378
10816;47;386
10817;47;397
10818;47;409
10819;47;411
10820;47;413
10821;47;418
10822;47;419
10823;47;427
10824;47;431
10825;47;435
10826;47;436
10827;47;447
10828;47;449
10829;47;452
10830;47;453
10831;47;457
10832;47;458
10833;47;466
10834;47;468
10835;47;470
10836;47;472
10837;47;474
10838;47;477
10839;47;483
10840;47;486
10841;47;489
10842;47;492
10843;47;498
10844;47;501
10845;47;502
10846;47;503
10847;47;510
10848;47;516
10849;47;520
10850;47;527
10851;47;528
10852;47;556
10853;47;565
10854;47;578
10855;47;580
10856;47;591
10857;47;597
10858;47;600
10859;47;605
10860;47;610
10861;47;615
10862;47;622
10863;47;626
10864;47;629
10865;47;643
10866;47;649
10867;47;653
10868;47;655
10869;47;657
10870;47;660
10871;47;663
10872;47;664
10873;47;671
10874;47;675
10875;47;682
10876;47;683
10877;47;689
10878;47;699
10879;47;705
10880;47;707
10881;47;716
10882;47;719
10883;47;726
10884;47;728
10885;47;732
10886;47;734
10887;47;745
10888;47;748
10889;47;749
10890;47;756
10891;47;759
10892;47;765
10893;47;769
10894;47;771
10895;47;772
10896;47;773
10897;47;775
10898;47;779
10899;47;780
10900;47;784
10901;47;797
10902;47;798
10903;47;801
10904;47;808
10905;47;811
10906;47;814
10907;47;816
10908;47;818
10909;47;821
10910;47;830
10911;47;832
10912;47;840
10913;47;841
10914;47;844
10915;47;854
10916;47;859
10917;47;860
10918;47;868
10919;47;870
10920;47;880
10921;47;882
10922;47;889
10923;47;891
10924;47;895
10925;47;896
10926;47;897
10927;47;899
10928;47;903
10929;47;910
10930;47;912
10931;47;913
10932;47;915
10933;47;920
10934;47;926
10935;47;942
10936;47;948
10937;47;949
10938;47;957
10939;47;960
10940;47;966
10941;47;972
10942;47;973
10943;47;980
10944;47;991
10945;47;997
10946;47;998
10947;47;999
10948;47;1001
10949;47;1002
10950;47;1014
10951;47;1027
10952;47;1036
10953;47;1040
10954;47;1043
10955;47;1048
10956;47;1055
10957;47;1069
10958;47;1072
10959;47;1077
10960;47;1079
10961;47;1089
10962;47;1096
10963;47;1097
10964;47;1099
10965;47;1100
10966;47;1107
10967;47;1110
10968;47;1116
10969;47;1120
10970;47;1121
10971;47;1122
10972;47;1135
10973;47;1136
10974;47;1138
10975;47;1142
10976;47;1144
10977;47;1157
10978;47;1160
10979;47;1161
10980;47;1168
10981;47;1170
10982;47;1171
10983;47;1177
10984;48;2
10985;48;17
10986;48;18
10987;48;23
10988;48;28
10989;48;29
10990;48;30
10991;48;35
10992;48;38
10993;48;47
10994;48;54
10995;48;55
10996;48;60
10997;48;62
10998;48;65
10999;48;75
11000;48;80
11001;48;81
11002;48;84
11003;48;98
11004;48;100
11005;48;104
11006;48;108
11007;48;111
11008;48;112
11009;48;114
11010;48;117
11011;48;124
11012;48;133
11013;48;137
11014;48;141
11015;48;144
11016;48;145
11017;48;155
11018;48;156
11019;48;165
11020;48;166
11021;48;167
11022;48;170
11023;48;171
11024;48;176
11025;48;177
11026;48;189
11027;48;191
11028;48;194
11029;48;195
11030;48;198
11031;48;201
11032;48;203
11033;48;212
11034;48;221
11035;48;236
11036;48;240
11037;48;242
11038;48;266
11039;48;275
11040;48;277
11041;48;285
11042;48;291
11043;48;292
11044;48;300
11045;48;315
11046;48;318
11047;48;320
11048;48;325
11049;48;328
11050;48;336
11051;48;339
11052;48;340
11053;48;351
11054;48;353
11055;48;354
11056;48;358
11057;48;359
11058;48;361
11059;48;371
11060;48;372
11061;48;374
11062;48;376
11063;48;380
11064;48;383
11065;48;385
11066;48;389
11067;48;390
11068;48;401
11069;48;402
11070;48;403
11071;48;406
11072;48;407
11073;48;409
11074;48;427
11075;48;436
11076;48;444
11077;48;446
11078;48;449
11079;48;454
11080;48;466
11081;48;467
11082;48;471
11083;48;487
11084;48;493
11085;48;499
11086;48;503
11087;48;513
11088;48;522
11089;48;535
11090;48;538
11091;48;549
11092;48;550
11093;48;551
11094;48;552
11095;48;553
11096;48;554
11097;48;557
11098;48;571
11099;48;574
11100;48;575
11101;48;576
11102;48;578
11103;48;582
11104;48;584
11105;48;586
11106;48;599
11107;48;604
11108;48;605
11109;48;606
11110;48;607
11111;48;609
11112;48;617
11113;48;633
11114;48;641
11115;48;642
11116;48;644
11117;48;648
11118;48;652
11119;48;653
11120;48;655
11121;48;670
11122;48;671
11123;48;679
11124;48;684
11125;48;685
11126;48;689
11127;48;696
11128;48;702
11129;48;715
11130;48;722
11131;48;734
11132;48;735
11133;48;753
11134;48;754
11135;48;758
11136;48;761
11137;48;762
11138;48;764
11139;48;769
11140;48;774
11141;48;778
11142;48;784
11143;48;828
11144;48;842
11145;48;844
11146;48;852
11147;48;859
11148;48;860
11149;48;863
11150;48;887
11151;48;890
11152;48;894
11153;48;899
11154;48;900
11155;48;905
11156;48;908
11157;48;911
11158;48;918
11159;48;927
11160;48;929
11161;48;930
11162;48;941
11163;48;944
11164;48;946
11165;48;948
11166;48;960
11167;48;965
11168;48;967
11169;48;972
11170;48;980
11171;48;1008
11172;48;1011
11173;48;1023
11174;48;1030
11175;48;1035
11176;48;1045
11177;48;1047
11178;48;1056
11179;48;1059
11180;48;1061
11181;48;1070
11182;48;1072
11183;48;1073
11184;48;1078
11185;48;1087
11186;48;1092
11187;48;1094
11188;48;1109
11189;48;1117
11190;48;1127
11191;48;1132
11192;48;1137
11193;48;1138
11194;48;1139
11195;48;1145
11196;48;1146
11197;48;1147
11198;48;1150
11199;48;1152
11200;48;1157
11201;48;1159
11202;48;1168
11203;48;1170
11204;48;1173
11205;48;1174
11206;49;5
11207;49;7
11208;49;9
11209;49;17
11210;49;21
11211;49;22
11212;49;23
11213;49;25
11214;49;30
11215;49;33
11216;49;38
11217;49;46
11218;49;56
11219;49;57
11220;49;58
11221;49;68
11222;49;75
11223;49;78
11224;49;80
11225;49;86
11226;49;94
11227;49;100
11228;49;103
11229;49;110
11230;49;113
11231;49;126
11232;49;132
11233;49;133
11234;49;139
11235;49;150
11236;49;152
11237;49;163
11238;49;172
11239;49;195
11240;49;205
11241;49;206
11242;49;207
11243;49;213
11244;49;218
11245;49;219
11246;49;222
11247;49;226
11248;49;230
11249;49;239
11250;49;247
11251;49;258
11252;49;262
11253;49;263
11254;49;264
11255;49;273
11256;49;290
11257;49;293
11258;49;297
11259;49;312
11260;49;321
11261;49;326
11262;49;337
11263;49;338
11264;49;344
11265;49;345
11266;49;347
11267;49;348
11268;49;356
11269;49;360
11270;49;375
11271;49;377
11272;49;382
11273;49;385
11274;49;389
11275;49;395
11276;49;399
11277;49;403
11278;49;414
11279;49;415
11280;49;417
11281;49;419
11282;49;428
11283;49;429
11284;49;430
11285;49;436
11286;49;440
11287;49;447
11288;49;449
11289;49;454
11290;49;459
11291;49;470
11292;49;485
11293;49;496
11294;49;498
11295;49;500
11296;49;504
11297;49;516
11298;49;520
11299;49;525
11300;49;541
11301;49;542
11302;49;547
11303;49;549
11304;49;551
11305;49;565
11306;49;566
11307;49;567
11308;49;568
11309;49;569
11310;49;574
11311;49;575
11312;49;581
11313;49;583
11314;49;584
11315;49;595
11316;49;602
11317;49;604
11318;49;605
11319;49;609
11320;49;613
11321;49;616
11322;49;617
11323;49;624
11324;49;627
11325;49;630
11326;49;631
11327;49;634
11328;49;636
11329;49;637
11330;49;642
11331;49;643
11332;49;646
11333;49;647
11334;49;653
11335;49;655
11336;49;656
11337;49;658
11338;49;659
11339;49;667
11340;49;669
11341;49;673
11342;49;685
11343;49;696
11344;49;712
11345;49;717
11346;49;725
11347;49;733
11348;49;734
11349;49;735
11350;49;736
11351;49;742
11352;49;745
11353;49;751
11354;49;753
11355;49;765
11356;49;766
11357;49;767
11358;49;770
11359;49;783
11360;49;786
11361;49;792
11362;49;794
11363;49;796
11364;49;797
11365;49;799
11366;49;800
11367;49;801
11368;49;818
11369;49;828
11370;49;829
11371;49;830
11372;49;831
11373;49;835
11374;49;837
11375;49;844
11376;49;853
11377;49;857
11378;49;859
11379;49;861
11380;49;867
11381;49;886
11382;49;890
11383;49;893
11384;49;894
11385;49;899
11386;49;902
11387;49;906
11388;49;910
11389;49;915
11390;49;927
11391;49;933
11392;49;935
11393;49;936
11394;49;937
11395;49;955
11396;49;959
11397;49;961
11398;49;967
11399;49;969
11400;49;974
11401;49;975
11402;49;987
11403;49;988
11404;49;992
11405;49;994
11406;49;999
11407;49;1002
11408;49;1004
11409;49;1005
11410;49;1007
11411;49;1009
11412;49;1017
11413;49;1018
11414;49;1019
11415;49;1020
11416;49;1022
11417;49;1040
11418;49;1042
11419;49;1045
11420;49;1048
11421;49;1050
11422;49;1059
11423;49;1063
11424;49;1066
11425;49;1068
11426;49;1069
11427;49;1070
11428;49;1071
11429;49;1072
11430;49;1076
11431;49;1077
11432;49;1079
11433;49;1095
11434;49;1098
11435;49;1101
11436;49;1106
11437;49;1113
11438;49;1122
11439;49;1127
11440;49;1128
11441;49;1132
11442;49;1142
11443;49;1143
11444;49;1144
11445;49;1154
11446;49;1162
11447;49;1165
11448;49;1167
11449;49;1168
11450;49;1169
11451;49;1170
11452;49;1173
11453;50;16
11454;50;20
11455;50;21
11456;50;22
11457;50;30
11458;50;35
11459;50;38
11460;50;42
11461;50;58
11462;50;66
11463;50;85
11464;50;95
11465;50;97
11466;50;99
11467;50;100
11468;50;111
11469;50;116
11470;50;120
11471;50;121
11472;50;126
11473;50;132
11474;50;133
11475;50;135
11476;50;137
11477;50;138
11478;50;139
11479;50;140
11480;50;141
11481;50;148
11482;50;150
11483;50;151
11484;50;155
11485;50;164
11486;50;167
11487;50;168
11488;50;169
11489;50;178
11490;50;179
11491;50;181
11492;50;184
11493;50;187
11494;50;193
11495;50;196
11496;50;206
11497;50;217
11498;50;228
11499;50;238
11500;50;242
11501;50;243
11502;50;248
11503;50;251
11504;50;254
11505;50;262
11506;50;265
11507;50;278
11508;50;283
11509;50;307
11510;50;312
11511;50;314
11512;50;315
11513;50;318
11514;50;330
11515;50;339
11516;50;342
11517;50;345
11518;50;358
11519;50;360
11520;50;361
11521;50;373
11522;50;375
11523;50;380
11524;50;394
11525;50;399
11526;50;401
11527;50;402
11528;50;407
11529;50;416
11530;50;427
11531;50;428
11532;50;431
11533;50;434
11534;50;443
11535;50;451
11536;50;453
11537;50;454
11538;50;462
11539;50;467
11540;50;469
11541;50;470
11542;50;474
11543;50;477
11544;50;478
11545;50;490
11546;50;494
11547;50;500
11548;50;501
11549;50;514
11550;50;520
11551;50;522
11552;50;523
11553;50;525
11554;50;533
11555;50;538
11556;50;546
11557;50;551
11558;50;554
11559;50;556
11560;50;564
11561;50;573
11562;50;574
11563;50;580
11564;50;582
11565;50;584
11566;50;586
11567;50;589
11568;50;594
11569;50;596
11570;50;602
11571;50;623
11572;50;633
11573;50;636
11574;50;637
11575;50;638
11576;50;641
11577;50;642
11578;50;644
11579;50;651
11580;50;654
11581;50;659
11582;50;666
11583;50;674
11584;50;685
11585;50;688
11586;50;690
11587;50;694
11588;50;702
11589;50;709
11590;50;712
11591;50;719
11592;50;731
11593;50;732
11594;50;734
11595;50;746
11596;50;755
11597;50;756
11598;50;757
11599;50;759
11600;50;766
11601;50;771
11602;50;774
11603;50;780
11604;50;781
11605;50;789
11606;50;791
11607;50;795
11608;50;802
11609;50;814
11610;50;821
11611;50;824
11612;50;828
11613;50;832
11614;50;835
11615;50;837
11616;50;839
11617;50;841
11618;50;858
11619;50;862
11620;50;866
11621;50;878
11622;50;882
11623;50;885
11624;50;891
11625;50;896
11626;50;902
11627;50;904
11628;50;911
11629;50;914
11630;50;919
11631;50;922
11632;50;924
11633;50;943
11634;50;945
11635;50;947
11636;50;951
11637;50;952
11638;50;953
11639;50;963
11640;50;970
11641;50;975
11642;50;982
11643;50;983
11644;50;986
11645;50;989
11646;50;992
11647;50;999
11648;50;1001
11649;50;1002
11650;50;1010
11651;50;1023
11652;50;1033
11653;50;1043
11654;50;1046
11655;50;1047
11656;50;1048
11657;50;1051
11658;50;1052
11659;50;1054
11660;50;1067
11661;50;1070
11662;50;1072
11663;50;1075
11664;50;1077
11665;50;1079
11666;50;1086
11667;50;1088
11668;50;1090
11669;50;1094
11670;50;1097
11671;50;1106
11672;50;1109
11673;50;1110
11674;50;1120
11675;50;1121
11676;50;1124
11677;50;1135
11678;50;1136
11679;50;1138
11680;50;1139
11681;50;1149
11682;50;1150
11683;50;1153
11684;50;1161
11685;50;1164
11686;50;1166
11687;50;1168
11688;50;1172
11689;50;1174
11690;50;1177
11691;51;4
11692;51;18
11693;51;21
11694;51;26
11695;51;27
11696;51;31
11697;51;40
11698;51;46
11699;51;47
11700;51;51
11701;51;61
11702;51;68
11703;51;69
11704;51;75
11705;51;76
11706;51;86
11707;51;92
11708;51;110
11709;51;111
11710;51;121
11711;51;125
11712;51;128
11713;51;129
11714;51;130
11715;51;134
11716;51;138
11717;51;142
11718;51;145
11719;51;146
11720;51;164
11721;51;165
11722;51;166
11723;51;173
11724;51;175
11725;51;180
11726;51;182
11727;51;190
11728;51;192
11729;51;204
11730;51;214
11731;51;215
11732;51;220
11733;51;223
11734;51;231
11735;51;233
11736;51;239
11737;51;242
11738;51;246
11739;51;248
11740;51;251
11741;51;258
11742;51;259
11743;51;261
11744;51;262
11745;51;273
11746;51;276
11747;51;277
11748;51;278
11749;51;300
11750;51;305
11751;51;319
11752;51;320
11753;51;329
11754;51;335
11755;51;338
11756;51;342
11757;51;344
11758;51;346
11759;51;351
11760;51;354
11761;51;355
11762;51;363
11763;51;364
11764;51;365
11765;51;367
11766;51;370
11767;51;371
11768;51;383
11769;51;393
11770;51;398
11771;51;400
11772;51;403
11773;51;407
11774;51;411
11775;51;413
11776;51;414
11777;51;422
11778;51;423
11779;51;437
11780;51;444
11781;51;447
11782;51;458
11783;51;466
11784;51;478
11785;51;481
11786;51;485
11787;51;493
11788;51;504
11789;51;508
11790;51;510
11791;51;520
11792;51;528
11793;51;531
11794;51;534
11795;51;535
11796;51;540
11797;51;541
11798;51;542
11799;51;544
11800;51;548
11801;51;555
11802;51;556
11803;51;564
11804;51;576
11805;51;579
11806;51;587
11807;51;597
11808;51;607
11809;51;623
11810;51;624
11811;51;625
11812;51;626
11813;51;627
11814;51;648
11815;51;653
11816;51;660
11817;51;672
11818;51;676
11819;51;681
11820;51;687
11821;51;689
11822;51;690
11823;51;697
11824;51;700
11825;51;702
11826;51;703
11827;51;709
11828;51;710
11829;51;711
11830;51;714
11831;51;719
11832;51;722
11833;51;726
11834;51;730
11835;51;739
11836;51;743
11837;51;745
11838;51;749
11839;51;750
11840;51;751
11841;51;754
11842;51;762
11843;51;782
11844;51;785
11845;51;786
11846;51;787
11847;51;788
11848;51;792
11849;51;800
11850;51;803
11851;51;810
11852;51;812
11853;51;825
11854;51;830
11855;51;834
11856;51;836
11857;51;839
11858;51;841
11859;51;842
11860;51;846
11861;51;864
11862;51;867
11863;51;881
11864;51;885
11865;51;887
11866;51;898
11867;51;899
11868;51;918
11869;51;922
11870;51;935
11871;51;940
11872;51;942
11873;51;946
11874;51;947
11875;51;948
11876;51;949
11877;51;954
11878;51;959
11879;51;966
11880;51;967
11881;51;968
11882;51;969
11883;51;970
11884;51;978
11885;51;983
11886;51;996
