id_gostei;fk_publicacao;fk_usuario
8063;35;674
8064;35;675
8065;35;681
8066;35;682
8067;35;695
8068;35;703
8069;35;708
8070;35;709
8071;35;714
8072;35;716
8073;35;722
8074;35;726
8075;35;730
8076;35;731
8077;35;735
8078;35;744
8079;35;748
8080;35;757
8081;35;759
8082;35;764
8083;35;771
8084;35;780
8085;35;781
8086;35;783
8087;35;785
8088;35;789
8089;35;796
8090;35;800
8091;35;806
8092;35;807
8093;35;817
8094;35;824
8095;35;830
8096;35;834
8097;35;836
8098;35;838
8099;35;841
8100;35;842
8101;35;844
8102;35;845
8103;35;850
8104;35;852
8105;35;856
8106;35;862
8107;35;868
8108;35;869
8109;35;883
8110;35;895
8111;35;903
8112;35;904
8113;35;906
8114;35;907
8115;35;909
8116;35;915
8117;35;922
8118;35;924
8119;35;931
8120;35;932
8121;35;942
8122;35;944
8123;35;945
8124;35;949
8125;35;954
8126;35;956
8127;35;966
8128;35;970
8129;35;987
8130;35;1001
8131;35;1004
8132;35;1012
8133;35;1015
8134;35;1016
8135;35;1017
8136;35;1024
8137;35;1033
8138;35;1034
8139;35;1037
8140;35;1041
8141;35;1049
8142;35;1052
8143;35;1053
8144;35;1062
8145;35;1064
8146;35;1070
8147;35;1077
8148;35;1079
8149;35;1083
8150;35;1085
8151;35;1092
8152;35;1097
8153;35;1100
8154;35;1101
8155;35;1116
8156;35;1119
8157;35;1126
8158;35;1127
8159;35;1130
8160;35;1138
8161;35;1139
8162;35;1140
8163;35;1143
8164;35;1144
8165;35;1149
8166;35;1154
8167;35;1158
8168;35;1162
8169;35;1177
8170;36;7
8171;36;14
8172;36;29
8173;36;31
8174;36;37
8175;36;44
8176;36;47
8177;36;50
8178;36;59
8179;36;63
8180;36;65
8181;36;85
8182;36;92
8183;36;100
8184;36;111
8185;36;112
8186;36;113
8187;36;120
8188;36;121
8189;36;130
8190;36;132
8191;36;135
8192;36;137
8193;36;141
8194;36;150
8195;36;151
8196;36;156
8197;36;159
8198;36;161
8199;36;171
8200;36;172
8201;36;173
8202;36;175
8203;36;177
8204;36;178
8205;36;190
8206;36;192
8207;36;196
8208;36;200
8209;36;204
8210;36;209
8211;36;210
8212;36;213
8213;36;222
8214;36;227
8215;36;229
8216;36;230
8217;36;234
8218;36;245
8219;36;247
8220;36;252
8221;36;253
8222;36;264
8223;36;274
8224;36;286
8225;36;288
8226;36;290
8227;36;292
8228;36;293
8229;36;299
8230;36;301
8231;36;302
8232;36;306
8233;36;307
8234;36;309
8235;36;312
8236;36;318
8237;36;319
8238;36;345
8239;36;350
8240;36;353
8241;36;357
8242;36;358
8243;36;371
8244;36;373
8245;36;377
8246;36;378
8247;36;381
8248;36;382
8249;36;384
8250;36;387
8251;36;389
8252;36;390
8253;36;400
8254;36;406
8255;36;410
8256;36;413
8257;36;414
8258;36;416
8259;36;420
8260;36;421
8261;36;436
8262;36;439
8263;36;440
8264;36;450
8265;36;451
8266;36;455
8267;36;471
8268;36;473
8269;36;475
8270;36;482
8271;36;484
8272;36;486
8273;36;489
8274;36;504
8275;36;513
8276;36;519
8277;36;525
8278;36;534
8279;36;540
8280;36;541
8281;36;544
8282;36;555
8283;36;563
8284;36;581
8285;36;596
8286;36;597
8287;36;601
8288;36;603
8289;36;607
8290;36;614
8291;36;626
8292;36;627
8293;36;630
8294;36;631
8295;36;636
8296;36;644
8297;36;660
8298;36;662
8299;36;667
8300;36;668
8301;36;673
8302;36;676
8303;36;680
8304;36;685
8305;36;699
8306;36;701
8307;36;713
8308;36;715
8309;36;722
8310;36;723
8311;36;724
8312;36;727
8313;36;728
8314;36;732
8315;36;738
8316;36;749
8317;36;753
8318;36;765
8319;36;779
8320;36;796
8321;36;797
8322;36;801
8323;36;802
8324;36;803
8325;36;829
8326;36;833
8327;36;845
8328;36;851
8329;36;872
8330;36;876
8331;36;880
8332;36;893
8333;36;896
8334;36;903
8335;36;904
8336;36;905
8337;36;916
8338;36;919
8339;36;926
8340;36;931
8341;36;933
8342;36;938
8343;36;948
8344;36;949
8345;36;957
8346;36;963
8347;36;964
8348;36;967
8349;36;970
8350;36;974
8351;36;982
8352;36;985
8353;36;986
8354;36;995
8355;36;996
8356;36;1001
8357;36;1007
8358;36;1008
8359;36;1011
8360;36;1013
8361;36;1015
8362;36;1016
8363;36;1020
8364;36;1021
8365;36;1022
8366;36;1030
8367;36;1035
8368;36;1037
8369;36;1040
8370;36;1047
8371;36;1050
8372;36;1061
8373;36;1066
8374;36;1075
8375;36;1084
8376;36;1091
8377;36;1104
8378;36;1112
8379;36;1114
8380;36;1127
8381;36;1134
8382;36;1148
8383;36;1151
8384;36;1153
8385;36;1154
8386;36;1155
8387;36;1158
8388;36;1161
8389;36;1165
8390;36;1167
8391;36;1172
8392;37;2
8393;37;14
8394;37;29
8395;37;43
8396;37;46
8397;37;50
8398;37;52
8399;37;63
8400;37;67
8401;37;68
8402;37;73
8403;37;77
8404;37;98
8405;37;101
8406;37;109
8407;37;110
8408;37;114
8409;37;118
8410;37;121
8411;37;122
8412;37;124
8413;37;127
8414;37;137
8415;37;139
8416;37;140
8417;37;142
8418;37;149
8419;37;152
8420;37;157
8421;37;159
8422;37;161
8423;37;170
8424;37;176
8425;37;181
8426;37;184
8427;37;186
8428;37;190
8429;37;191
8430;37;200
8431;37;202
8432;37;206
8433;37;236
8434;37;244
8435;37;247
8436;37;253
8437;37;261
8438;37;265
8439;37;281
8440;37;290
8441;37;299
8442;37;312
8443;37;313
8444;37;324
8445;37;337
8446;37;339
8447;37;341
8448;37;344
8449;37;349
8450;37;365
8451;37;374
8452;37;376
8453;37;377
8454;37;381
8455;37;382
8456;37;385
8457;37;387
8458;37;390
8459;37;403
8460;37;405
8461;37;409
8462;37;410
8463;37;412
8464;37;414
8465;37;419
8466;37;422
8467;37;438
8468;37;451
8469;37;462
8470;37;481
8471;37;487
8472;37;489
8473;37;492
8474;37;503
8475;37;510
8476;37;514
8477;37;516
8478;37;522
8479;37;527
8480;37;528
8481;37;534
8482;37;535
8483;37;536
8484;37;546
8485;37;551
8486;37;554
8487;37;557
8488;37;581
8489;37;590
8490;37;600
8491;37;609
8492;37;611
8493;37;616
8494;37;626
8495;37;628
8496;37;634
8497;37;639
8498;37;650
8499;37;651
8500;37;656
8501;37;658
8502;37;689
8503;37;699
8504;37;702
8505;37;704
8506;37;706
8507;37;715
8508;37;726
8509;37;737
8510;37;738
8511;37;740
8512;37;741
8513;37;759
8514;37;760
8515;37;762
8516;37;763
8517;37;768
8518;37;770
8519;37;772
8520;37;775
8521;37;780
8522;37;786
8523;37;791
8524;37;794
8525;37;795
8526;37;797
8527;37;799
8528;37;800
8529;37;804
8530;37;806
8531;37;810
8532;37;812
8533;37;815
8534;37;823
8535;37;826
8536;37;835
8537;37;836
8538;37;838
8539;37;839
8540;37;854
8541;37;863
8542;37;866
8543;37;867
8544;37;869
8545;37;877
8546;37;888
8547;37;889
8548;37;893
8549;37;895
8550;37;911
8551;37;915
8552;37;927
8553;37;930
8554;37;933
8555;37;934
8556;37;937
8557;37;945
8558;37;948
8559;37;950
8560;37;957
8561;37;958
8562;37;968
8563;37;969
8564;37;976
8565;37;980
8566;37;981
8567;37;982
8568;37;983
8569;37;984
8570;37;986
8571;37;989
8572;37;995
8573;37;1002
8574;37;1005
8575;37;1009
8576;37;1013
8577;37;1014
8578;37;1021
8579;37;1022
8580;37;1024
8581;37;1025
8582;37;1026
8583;37;1035
8584;37;1036
8585;37;1037
8586;37;1046
8587;37;1047
8588;37;1053
8589;37;1059
8590;37;1065
8591;37;1071
8592;37;1072
8593;37;1073
8594;37;1077
8595;37;1082
8596;37;1084
8597;37;1087
8598;37;1093
8599;37;1102
8600;37;1106
8601;37;1110
8602;37;1111
8603;37;1112
8604;37;1115
8605;37;1119
8606;37;1123
8607;37;1126
8608;37;1127
8609;37;1128
8610;37;1136
8611;37;1139
8612;37;1143
8613;37;1150
8614;37;1152
8615;37;1155
8616;37;1156
8617;37;1159
8618;37;1168
8619;38;1
8620;38;8
8621;38;11
8622;38;12
8623;38;15
8624;38;22
8625;38;29
8626;38;47
8627;38;61
8628;38;62
8629;38;67
8630;38;84
8631;38;86
8632;38;92
8633;38;95
8634;38;97
8635;38;99
8636;38;101
8637;38;103
8638;38;105
8639;38;107
8640;38;113
8641;38;123
8642;38;125
8643;38;126
8644;38;135
8645;38;140
8646;38;143
8647;38;148
8648;38;154
8649;38;167
8650;38;171
8651;38;172
8652;38;175
8653;38;177
8654;38;178
8655;38;179
8656;38;185
8657;38;195
8658;38;204
8659;38;205
8660;38;211
8661;38;216
8662;38;219
8663;38;226
8664;38;230
8665;38;237
8666;38;239
8667;38;247
8668;38;248
8669;38;257
8670;38;273
8671;38;276
8672;38;279
8673;38;289
8674;38;290
8675;38;294
8676;38;296
8677;38;298
8678;38;302
8679;38;319
8680;38;327
8681;38;335
8682;38;337
8683;38;339
8684;38;345
8685;38;351
8686;38;352
8687;38;358
8688;38;360
8689;38;363
8690;38;367
8691;38;373
8692;38;376
8693;38;380
8694;38;384
8695;38;385
8696;38;386
8697;38;387
8698;38;391
8699;38;394
8700;38;400
8701;38;432
8702;38;439
8703;38;448
8704;38;451
8705;38;457
8706;38;463
8707;38;467
8708;38;475
8709;38;477
8710;38;491
8711;38;494
8712;38;502
8713;38;507
8714;38;516
8715;38;517
8716;38;520
8717;38;522
8718;38;524
8719;38;530
8720;38;532
8721;38;535
8722;38;542
8723;38;547
8724;38;581
8725;38;586
8726;38;598
8727;38;602
8728;38;621
8729;38;627
8730;38;634
8731;38;637
8732;38;640
8733;38;641
8734;38;644
8735;38;648
8736;38;651
8737;38;653
8738;38;655
8739;38;663
8740;38;665
8741;38;672
8742;38;675
8743;38;676
8744;38;677
8745;38;679
8746;38;680
8747;38;683
8748;38;689
8749;38;693
8750;38;701
8751;38;702
8752;38;704
8753;38;708
8754;38;710
8755;38;726
8756;38;727
8757;38;729
8758;38;737
8759;38;738
8760;38;749
8761;38;756
8762;38;764
8763;38;765
8764;38;769
8765;38;770
8766;38;777
8767;38;785
8768;38;790
8769;38;794
8770;38;802
8771;38;808
8772;38;816
8773;38;827
8774;38;828
8775;38;831
8776;38;832
8777;38;835
8778;38;839
8779;38;844
8780;38;849
8781;38;855
8782;38;856
8783;38;859
8784;38;861
8785;38;862
8786;38;867
8787;38;869
8788;38;870
8789;38;876
8790;38;877
8791;38;878
8792;38;886
8793;38;891
8794;38;900
8795;38;902
8796;38;903
8797;38;907
8798;38;910
8799;38;914
8800;38;937
8801;38;942
8802;38;953
8803;38;954
8804;38;966
8805;38;968
8806;38;974
8807;38;980
8808;38;985
8809;38;999
8810;38;1015
8811;38;1021
8812;38;1022
8813;38;1024
8814;38;1027
8815;38;1029
8816;38;1031
8817;38;1034
8818;38;1049
8819;38;1068
8820;38;1070
8821;38;1075
8822;38;1076
8823;38;1077
8824;38;1083
8825;38;1086
8826;38;1087
8827;38;1097
8828;38;1099
8829;38;1106
8830;38;1107
8831;38;1108
8832;38;1110
8833;38;1113
8834;38;1114
8835;38;1115
8836;38;1117
8837;38;1121
8838;38;1145
8839;38;1148
8840;38;1151
8841;38;1167
8842;38;1174
8843;39;3
8844;39;10
8845;39;24
8846;39;32
8847;39;39
8848;39;41
8849;39;42
8850;39;51
8851;39;58
8852;39;60
8853;39;61
8854;39;72
8855;39;76
8856;39;77
8857;39;80
8858;39;81
8859;39;86
8860;39;91
8861;39;93
8862;39;95
8863;39;97
8864;39;99
8865;39;100
8866;39;105
8867;39;118
8868;39;122
8869;39;135
8870;39;136
8871;39;140
8872;39;144
8873;39;145
8874;39;156
8875;39;157
8876;39;159
8877;39;162
8878;39;167
8879;39;170
8880;39;185
8881;39;190
8882;39;200
8883;39;211
8884;39;222
8885;39;223
8886;39;225
8887;39;242
8888;39;252
8889;39;262
8890;39;267
8891;39;273
8892;39;276
8893;39;282
8894;39;294
8895;39;295
8896;39;297
8897;39;316
8898;39;320
8899;39;326
8900;39;327
8901;39;334
8902;39;340
8903;39;341
8904;39;345
8905;39;347
8906;39;352
8907;39;358
8908;39;360
8909;39;369
8910;39;370
8911;39;379
8912;39;380
8913;39;381
8914;39;386
8915;39;399
8916;39;400
8917;39;406
8918;39;418
8919;39;419
8920;39;433
8921;39;445
8922;39;447
8923;39;448
8924;39;454
8925;39;459
8926;39;461
8927;39;466
8928;39;468
8929;39;470
8930;39;478
8931;39;480
8932;39;481
8933;39;482
8934;39;484
8935;39;490
8936;39;492
8937;39;500
8938;39;503
8939;39;506
8940;39;515
8941;39;518
8942;39;522
8943;39;523
8944;39;528
8945;39;534
8946;39;542
8947;39;550
8948;39;551
8949;39;561
8950;39;566
8951;39;571
8952;39;576
8953;39;577
8954;39;579
8955;39;589
8956;39;596
8957;39;598
8958;39;607
8959;39;610
8960;39;615
8961;39;622
8962;39;630
8963;39;643
8964;39;661
8965;39;663
8966;39;664
8967;39;666
8968;39;667
8969;39;668
8970;39;669
8971;39;674
8972;39;677
8973;39;678
8974;39;680
8975;39;684
8976;39;692
8977;39;698
8978;39;700
8979;39;708
8980;39;718
8981;39;737
8982;39;742
8983;39;747
8984;39;764
8985;39;772
8986;39;773
8987;39;774
8988;39;775
8989;39;779
8990;39;781
8991;39;786
8992;39;787
8993;39;791
8994;39;796
8995;39;799
8996;39;801
8997;39;802
8998;39;807
8999;39;808
9000;39;827
9001;39;835
9002;39;841
9003;39;843
9004;39;845
9005;39;846
9006;39;848
9007;39;853
9008;39;859
9009;39;861
9010;39;863
9011;39;864
9012;39;868
9013;39;881
9014;39;887
9015;39;891
9016;39;896
9017;39;900
9018;39;914
9019;39;925
9020;39;930
9021;39;934
9022;39;939
9023;39;943
9024;39;947
9025;39;948
9026;39;953
9027;39;955
9028;39;958
9029;39;975
9030;39;983
9031;39;984
9032;39;989
9033;39;996
9034;39;998
9035;39;999
9036;39;1002
9037;39;1003
9038;39;1007
9039;39;1011
9040;39;1014
9041;39;1023
9042;39;1032
9043;39;1038
9044;39;1042
9045;39;1044
9046;39;1046
9047;39;1050
9048;39;1052
9049;39;1055
9050;39;1061
9051;39;1064
9052;39;1072
9053;39;1073
9054;39;1074
9055;39;1080
9056;39;1089
9057;39;1092
9058;39;1099
9059;39;1100
9060;39;1101
9061;39;1103
9062;39;1105
9063;39;1107
9064;39;1109
9065;39;1111
9066;39;1112
9067;39;1114
9068;39;1117
9069;39;1118
9070;39;1121
9071;39;1125
9072;39;1126
9073;39;1132
9074;39;1139
9075;39;1142
9076;39;1143
9077;39;1156
9078;40;2
9079;40;3
9080;40;4
9081;40;9
9082;40;11
9083;40;24
9084;40;26
9085;40;27
9086;40;34
9087;40;35
9088;40;39
9089;40;45
9090;40;48
9091;40;54
9092;40;57
9093;40;64
9094;40;68
9095;40;70
9096;40;73
9097;40;81
9098;40;83
9099;40;86
9100;40;90
9101;40;96
9102;40;100
9103;40;103
9104;40;106
9105;40;111
9106;40;113
9107;40;123
9108;40;127
9109;40;129
9110;40;135
9111;40;139
9112;40;140
9113;40;141
9114;40;144
9115;40;145
9116;40;150
9117;40;166
9118;40;168
9119;40;186
9120;40;188
9121;40;196
9122;40;206
9123;40;207
9124;40;208
9125;40;211
9126;40;217
9127;40;221
9128;40;226
9129;40;232
9130;40;233
9131;40;234
9132;40;237
9133;40;240
9134;40;244
9135;40;247
9136;40;248
9137;40;252
9138;40;256
9139;40;259
9140;40;264
9141;40;265
9142;40;266
9143;40;270
9144;40;276
9145;40;280
9146;40;282
9147;40;283
9148;40;286
9149;40;291
9150;40;295
9151;40;297
9152;40;301
9153;40;303
9154;40;304
9155;40;306
9156;40;307
9157;40;309
9158;40;313
9159;40;320
9160;40;321
9161;40;322
9162;40;327
9163;40;336
9164;40;343
9165;40;344
9166;40;345
9167;40;346
9168;40;348
9169;40;354
9170;40;359
9171;40;371
9172;40;375
9173;40;383
9174;40;391
9175;40;401
9176;40;402
9177;40;403
9178;40;410
9179;40;412
9180;40;423
9181;40;424
9182;40;425
9183;40;430
9184;40;437
9185;40;443
9186;40;447
9187;40;453
9188;40;457
9189;40;459
9190;40;472
9191;40;474
9192;40;490
9193;40;492
9194;40;493
9195;40;496
9196;40;497
9197;40;518
9198;40;523
9199;40;533
9200;40;539
9201;40;544
9202;40;548
9203;40;550
9204;40;559
9205;40;560
9206;40;566
9207;40;567
9208;40;569
9209;40;574
9210;40;584
9211;40;591
9212;40;608
9213;40;614
9214;40;615
9215;40;622
9216;40;623
9217;40;628
9218;40;630
9219;40;633
9220;40;638
9221;40;642
9222;40;644
9223;40;646
9224;40;650
9225;40;651
9226;40;660
9227;40;664
9228;40;671
9229;40;674
9230;40;677
9231;40;679
9232;40;686
9233;40;689
9234;40;705
9235;40;709
9236;40;710
9237;40;713
9238;40;727
9239;40;739
9240;40;741
9241;40;743
9242;40;745
9243;40;746
9244;40;750
9245;40;752
9246;40;756
9247;40;760
9248;40;765
9249;40;766
9250;40;767
9251;40;771
9252;40;780
9253;40;782
9254;40;786
9255;40;796
9256;40;799
9257;40;803
9258;40;810
9259;40;814
9260;40;819
9261;40;821
9262;40;828
9263;40;834
9264;40;851
9265;40;852
9266;40;853
9267;40;866
9268;40;869
9269;40;880
9270;40;890
9271;40;893
9272;40;896
9273;40;898
9274;40;906
9275;40;931
9276;40;933
9277;40;949
9278;40;950
9279;40;954
9280;40;955
9281;40;963
9282;40;969
9283;40;973
9284;40;977
9285;40;979
9286;40;985
9287;40;990
9288;40;1005
9289;40;1012
9290;40;1018
9291;40;1021
9292;40;1022
9293;40;1023
9294;40;1024
9295;40;1025
9296;40;1029
9297;40;1033
9298;40;1043
9299;40;1046
9300;40;1047
9301;40;1051
9302;40;1058
9303;40;1060
9304;40;1066
9305;40;1068
9306;40;1074
9307;40;1077
9308;40;1080
9309;40;1090
9310;40;1099
9311;40;1100
9312;40;1102
9313;40;1112
9314;40;1117
9315;40;1119
9316;40;1123
9317;40;1125
9318;40;1128
9319;40;1135
9320;40;1136
9321;40;1139
9322;40;1140
9323;40;1141
9324;40;1145
9325;40;1147
9326;40;1150
9327;40;1153
9328;40;1158
9329;40;1159
9330;40;1162
9331;40;1166
9332;40;1176
9333;41;4
9334;41;15
9335;41;18
9336;41;20
9337;41;47
9338;41;54
9339;41;58
9340;41;63
9341;41;64
9342;41;67
9343;41;80
9344;41;82
9345;41;87
9346;41;92
9347;41;95
9348;41;99
9349;41;105
9350;41;110
9351;41;117
9352;41;130
9353;41;132
9354;41;133
9355;41;135
9356;41;139
9357;41;141
9358;41;145
9359;41;151
9360;41;153
9361;41;161
9362;41;169
9363;41;172
9364;41;189
9365;41;193
9366;41;195
9367;41;197
9368;41;200
9369;41;203
9370;41;206
9371;41;209
9372;41;220
9373;41;221
9374;41;235
9375;41;237
9376;41;260
9377;41;265
9378;41;270
9379;41;274
9380;41;276
9381;41;278
9382;41;279
9383;41;284
9384;41;292
9385;41;294
9386;41;300
9387;41;305
9388;41;310
9389;41;311
9390;41;315
9391;41;325
9392;41;326
9393;41;336
9394;41;337
9395;41;338
9396;41;340
9397;41;342
9398;41;344
9399;41;345
9400;41;356
9401;41;372
9402;41;373
9403;41;380
9404;41;383
9405;41;387
9406;41;394
9407;41;398
9408;41;400
9409;41;407
9410;41;411
9411;41;415
9412;41;416
9413;41;419
9414;41;420
9415;41;435
9416;41;438
9417;41;442
9418;41;452
9419;41;454
9420;41;455
9421;41;482
9422;41;491
9423;41;495
9424;41;501
9425;41;507
9426;41;510
9427;41;516
9428;41;520
9429;41;526
9430;41;536
9431;41;547
9432;41;556
9433;41;562
9434;41;564
9435;41;565
9436;41;568
9437;41;570
9438;41;576
9439;41;578
9440;41;579
9441;41;586
9442;41;592
9443;41;608
9444;41;614
9445;41;615
9446;41;616
9447;41;622
9448;41;623
9449;41;632
9450;41;640
9451;41;643
9452;41;650
9453;41;651
9454;41;654
9455;41;666
9456;41;678
9457;41;680
9458;41;688
9459;41;695
9460;41;705
9461;41;706
9462;41;708
9463;41;710
9464;41;713
9465;41;723
9466;41;728
9467;41;761
9468;41;766
9469;41;772
9470;41;787
9471;41;788
9472;41;791
9473;41;799
9474;41;800
9475;41;801
9476;41;816
9477;41;820
9478;41;821
9479;41;823
9480;41;826
9481;41;831
9482;41;833
9483;41;838
9484;41;849
9485;41;852
9486;41;855
9487;41;860
9488;41;862
9489;41;866
9490;41;867
9491;41;868
9492;41;870
9493;41;873
9494;41;877
9495;41;886
9496;41;887
9497;41;893
9498;41;894
9499;41;895
9500;41;914
9501;41;917
9502;41;919
9503;41;921
9504;41;933
9505;41;940
9506;41;942
9507;41;950
9508;41;954
9509;41;961
9510;41;967
9511;41;970
9512;41;980
9513;41;982
9514;41;983
9515;41;985
9516;41;994
9517;41;1014
9518;41;1022
9519;41;1033
9520;41;1036
9521;41;1041
9522;41;1043
9523;41;1046
9524;41;1057
9525;41;1069
9526;41;1071
9527;41;1079
9528;41;1081
9529;41;1085
9530;41;1086
9531;41;1093
9532;41;1096
9533;41;1109
9534;41;1110
9535;41;1112
9536;41;1114
9537;41;1117
9538;41;1128
9539;41;1137
9540;41;1147
9541;41;1150
9542;41;1152
9543;41;1159
9544;41;1163
9545;41;1175
9546;42;6
9547;42;12
9548;42;15
9549;42;22
9550;42;26
9551;42;31
9552;42;41
9553;42;43
9554;42;51
9555;42;77
9556;42;79
9557;42;83
9558;42;95
9559;42;97
9560;42;101
9561;42;102
9562;42;108
9563;42;110
9564;42;113
9565;42;120
9566;42;122
9567;42;125
9568;42;126
9569;42;142
9570;42;144
9571;42;145
9572;42;150
9573;42;151
9574;42;153
9575;42;157
9576;42;160
9577;42;165
9578;42;172
9579;42;178
9580;42;179
9581;42;188
9582;42;189
9583;42;191
9584;42;199
9585;42;202
9586;42;203
9587;42;207
9588;42;208
9589;42;212
9590;42;223
9591;42;224
9592;42;229
9593;42;235
9594;42;236
9595;42;240
9596;42;250
9597;42;276
9598;42;283
9599;42;284
9600;42;285
9601;42;292
9602;42;303
9603;42;315
9604;42;319
9605;42;323
9606;42;325
9607;42;330
9608;42;335
9609;42;341
9610;42;345
9611;42;352
9612;42;354
9613;42;364
9614;42;378
9615;42;385
9616;42;397
9617;42;402
9618;42;405
9619;42;406
9620;42;420
9621;42;422
9622;42;424
9623;42;427
9624;42;435
9625;42;441
9626;42;444
9627;42;446
9628;42;451
9629;42;456
9630;42;470
9631;42;472
9632;42;485
9633;42;489
9634;42;493
9635;42;495
9636;42;503
9637;42;513
9638;42;516
9639;42;519
9640;42;520
9641;42;525
9642;42;526
9643;42;529
9644;42;532
9645;42;536
9646;42;539
9647;42;544
9648;42;547
9649;42;548
9650;42;552
9651;42;556
9652;42;557
9653;42;560
9654;42;562
9655;42;569
9656;42;583
9657;42;584
9658;42;588
9659;42;592
9660;42;594
9661;42;595
9662;42;597
9663;42;612
9664;42;618
9665;42;630
9666;42;631
9667;42;633
9668;42;640
9669;42;641
9670;42;650
9671;42;662
9672;42;666
9673;42;671
9674;42;673
9675;42;679
9676;42;682
9677;42;684
9678;42;688
9679;42;690
9680;42;691
9681;42;697
9682;42;698
9683;42;700
9684;42;702
9685;42;715
9686;42;718
9687;42;721
9688;42;731
9689;42;732
9690;42;735
9691;42;740
9692;42;742
9693;42;745
9694;42;756
9695;42;758
9696;42;760
9697;42;764
9698;42;768
9699;42;771
9700;42;772
9701;42;774
9702;42;778
9703;42;793
9704;42;795
9705;42;807
9706;42;811
9707;42;813
9708;42;814
9709;42;815
9710;42;816
9711;42;820
9712;42;823
9713;42;827
9714;42;837
9715;42;838
9716;42;840
9717;42;844
9718;42;848
9719;42;849
9720;42;858
9721;42;863
9722;42;872
9723;42;879
9724;42;881
9725;42;882
9726;42;883
9727;42;890
9728;42;906
9729;42;916
9730;42;923
9731;42;925
9732;42;932
9733;42;933
9734;42;941
9735;42;942
9736;42;958
9737;42;962
9738;42;964
9739;42;972
9740;42;973
9741;42;976
9742;42;977
9743;42;981
9744;42;986
9745;42;997
9746;42;1016
9747;42;1018
9748;42;1019
9749;42;1023
9750;42;1033
9751;42;1049
9752;42;1057
9753;42;1059
9754;42;1060
9755;42;1069
9756;42;1070
9757;42;1075
9758;42;1076
9759;42;1078
9760;42;1089
9761;42;1097
9762;42;1114
9763;42;1132
9764;42;1139
9765;42;1145
9766;42;1155
9767;42;1156
9768;42;1159
9769;42;1162
9770;42;1163
9771;42;1166
9772;42;1168
9773;42;1177
9774;43;1
9775;43;4
9776;43;5
9777;43;8
9778;43;10
9779;43;12
9780;43;17
9781;43;26
9782;43;30
9783;43;32
9784;43;38
9785;43;41
9786;43;48
9787;43;49
9788;43;56
9789;43;57
9790;43;62
9791;43;65
9792;43;72
9793;43;91
9794;43;93
9795;43;96
9796;43;98
9797;43;99
9798;43;106
9799;43;109
9800;43;110
9801;43;117
9802;43;118
9803;43;136
9804;43;161
9805;43;162
9806;43;163
9807;43;186
9808;43;189
9809;43;191
9810;43;194
9811;43;196
9812;43;204
9813;43;206
9814;43;217
9815;43;222
9816;43;227
9817;43;228
9818;43;230
9819;43;231
9820;43;232
9821;43;237
9822;43;245
9823;43;255
9824;43;256
9825;43;257
9826;43;259
9827;43;268
9828;43;275
9829;43;283
9830;43;284
9831;43;293
9832;43;302
9833;43;308
9834;43;311
9835;43;319
9836;43;322
9837;43;328
9838;43;336
9839;43;346
9840;43;357
9841;43;365
9842;43;368
9843;43;369
9844;43;370
9845;43;371
9846;43;378
9847;43;383
9848;43;392
9849;43;396
9850;43;402
9851;43;405
9852;43;410
9853;43;413
9854;43;415
9855;43;417
9856;43;421
9857;43;422
9858;43;424
9859;43;426
9860;43;427
9861;43;430
9862;43;438
9863;43;442
9864;43;445
9865;43;450
9866;43;455
9867;43;456
9868;43;461
9869;43;471
9870;43;481
9871;43;490
9872;43;493
9873;43;499
9874;43;521
9875;43;525
9876;43;526
9877;43;527
9878;43;529
9879;43;533
9880;43;537
9881;43;538
9882;43;543
9883;43;554
9884;43;557
9885;43;563
9886;43;566
9887;43;579
9888;43;584
9889;43;590
9890;43;594
9891;43;600
9892;43;605
9893;43;614
9894;43;617
9895;43;620
9896;43;624
9897;43;631
9898;43;633
9899;43;634
9900;43;638
9901;43;647
9902;43;659
9903;43;661
9904;43;662
9905;43;664
9906;43;665
9907;43;670
9908;43;672
9909;43;673
9910;43;674
9911;43;680
9912;43;687
9913;43;693
9914;43;695
9915;43;698
9916;43;718
9917;43;739
9918;43;744
9919;43;745
9920;43;748
9921;43;750
9922;43;754
9923;43;756
9924;43;758
9925;43;766
9926;43;768
9927;43;775
9928;43;779
9929;43;783
9930;43;785
9931;43;799
9932;43;805
9933;43;808
9934;43;809
9935;43;811
9936;43;821
9937;43;827
9938;43;829
9939;43;840
9940;43;842
9941;43;849
9942;43;850
9943;43;856
9944;43;857
9945;43;868
9946;43;874
9947;43;876
9948;43;878
9949;43;882
9950;43;894
9951;43;895
9952;43;899
9953;43;902
9954;43;907
9955;43;908
9956;43;909
9957;43;910
9958;43;927
9959;43;941
9960;43;942
9961;43;944
9962;43;945
9963;43;951
9964;43;960
9965;43;962
9966;43;972
9967;43;979
9968;43;982
9969;43;987
9970;43;988
9971;43;999
9972;43;1001
9973;43;1004
9974;43;1012
9975;43;1017
9976;43;1027
9977;43;1037
9978;43;1042
9979;43;1048
9980;43;1057
9981;43;1073
9982;43;1081
9983;43;1090
9984;43;1093
9985;43;1098
9986;43;1100
9987;43;1103
9988;43;1115
9989;43;1117
9990;43;1120
9991;43;1122
9992;43;1130
9993;43;1134
9994;43;1135
9995;43;1144
9996;43;1155
9997;43;1157
9998;43;1158
9999;43;1164
10000;43;1166
10001;43;1169
10002;43;1170
10003;43;1178
10004;44;2
10005;44;9
10006;44;12
10007;44;20
10008;44;27
10009;44;35
10010;44;36
10011;44;37
